"time","OSEBX GR","volume"
"2002-12-06 01:00","117.03","0"
"2002-12-09 01:00","117.35","0"
"2002-12-10 01:00","118.05","0"
"2002-12-11 01:00","118.73","0"
"2002-12-12 01:00","118.25","0"
"2002-12-13 01:00","117.44","0"
"2002-12-16 01:00","116.54","0"
"2002-12-17 01:00","116.53","0"
"2002-12-18 01:00","117","0"
"2002-12-19 01:00","117.61","0"
"2002-12-20 01:00","117.65","0"
"2002-12-23 01:00","116.39","0"
"2002-12-27 01:00","116.31","0"
"2002-12-30 01:00","115.21","0"
"2003-01-02 01:00","117.48","0"
"2003-01-03 01:00","119","0"
"2003-01-06 01:00","118.14","0"
"2003-01-07 01:00","118.39","0"
"2003-01-08 01:00","116.31","0"
"2003-01-09 01:00","116.36","0"
"2003-01-10 01:00","117.03","0"
"2003-01-13 01:00","119.37","0"
"2003-01-14 01:00","118.9","0"
"2003-01-15 01:00","119.19","0"
"2003-01-16 01:00","119.76","0"
"2003-01-17 01:00","118.48","0"
"2003-01-20 01:00","119.01","0"
"2003-01-21 01:00","118.52","0"
"2003-01-22 01:00","116.47","0"
"2003-01-23 01:00","116.45","0"
"2003-01-24 01:00","116.24","0"
"2003-01-27 01:00","111.62","0"
"2003-01-28 01:00","110.07","0"
"2003-01-29 01:00","108.06","0"
"2003-01-30 01:00","109.32","0"
"2003-01-31 01:00","109.72","0"
"2003-02-03 01:00","109.69","0"
"2003-02-04 01:00","108.51","0"
"2003-02-05 01:00","108.79","0"
"2003-02-06 01:00","107.3","0"
"2003-02-07 01:00","107.43","0"
"2003-02-10 01:00","105.81","0"
"2003-02-11 01:00","106.95","0"
"2003-02-12 01:00","106.22","0"
"2003-02-13 01:00","104.06","0"
"2003-02-14 01:00","103.81","0"
"2003-02-17 01:00","104.45","0"
"2003-02-18 01:00","105.07","0"
"2003-02-19 01:00","103.83","0"
"2003-02-20 01:00","101.47","0"
"2003-02-21 01:00","101.82","0"
"2003-02-24 01:00","100.97","0"
"2003-02-25 01:00","98.57","0"
"2003-02-26 01:00","98.65","0"
"2003-02-27 01:00","99.4","0"
"2003-02-28 01:00","101.63","0"
"2003-03-03 01:00","103.83","0"
"2003-03-04 01:00","102.45","0"
"2003-03-05 01:00","101.83","0"
"2003-03-06 01:00","101.54","0"
"2003-03-07 01:00","100.74","0"
"2003-03-10 01:00","100.13","0"
"2003-03-11 01:00","100.67","0"
"2003-03-12 01:00","101.09","0"
"2003-03-13 01:00","102.57","0"
"2003-03-14 01:00","104.18","0"
"2003-03-17 01:00","103.39","0"
"2003-03-18 01:00","104.66","0"
"2003-03-19 01:00","106.85","0"
"2003-03-20 01:00","106.21","0"
"2003-03-21 01:00","107.89","0"
"2003-03-24 01:00","105.23","0"
"2003-03-25 01:00","105.89","0"
"2003-03-26 01:00","106.14","0"
"2003-03-27 01:00","105.35","0"
"2003-03-28 01:00","105.34","0"
"2003-03-31 02:00","104.03","0"
"2003-04-01 02:00","103.59","0"
"2003-04-02 02:00","105.13","0"
"2003-04-03 02:00","106.41","0"
"2003-04-04 02:00","107.2","0"
"2003-04-07 02:00","111.34","0"
"2003-04-08 02:00","110.4","0"
"2003-04-09 02:00","111.1","0"
"2003-04-10 02:00","110.66","0"
"2003-04-11 02:00","110.73","0"
"2003-04-14 02:00","110.88","0"
"2003-04-15 02:00","112.15","0"
"2003-04-16 02:00","113.44","0"
"2003-04-22 02:00","112.63","0"
"2003-04-23 02:00","114.64","0"
"2003-04-24 02:00","114.06","0"
"2003-04-25 02:00","114.06","0"
"2003-04-28 02:00","113.74","0"
"2003-04-29 02:00","117.67","0"
"2003-04-30 02:00","117.57","0"
"2003-05-02 02:00","117.61","0"
"2003-05-05 02:00","118.64","0"
"2003-05-06 02:00","120.07","0"
"2003-05-07 02:00","120.57","0"
"2003-05-08 02:00","119.22","0"
"2003-05-09 02:00","120.88","0"
"2003-05-12 02:00","120.91","0"
"2003-05-13 02:00","121.16","0"
"2003-05-14 02:00","122.34","0"
"2003-05-15 02:00","123.41","0"
"2003-05-16 02:00","125.07","0"
"2003-05-19 02:00","123.3","0"
"2003-05-20 02:00","122.8","0"
"2003-05-21 02:00","120.44","0"
"2003-05-22 02:00","122.25","0"
"2003-05-23 02:00","122.58","0"
"2003-05-26 02:00","121.67","0"
"2003-05-27 02:00","120.3","0"
"2003-05-28 02:00","123.83","0"
"2003-05-30 02:00","124.32","0"
"2003-06-02 02:00","127.42","0"
"2003-06-03 02:00","128.32","0"
"2003-06-04 02:00","130.9","0"
"2003-06-05 02:00","130.24","0"
"2003-06-06 02:00","133.21","0"
"2003-06-10 02:00","132.04","0"
"2003-06-11 02:00","133.4","0"
"2003-06-12 02:00","132","0"
"2003-06-13 02:00","130.47","0"
"2003-06-16 02:00","131.15","0"
"2003-06-17 02:00","132.78","0"
"2003-06-18 02:00","132.52","0"
"2003-06-19 02:00","135.55","0"
"2003-06-20 02:00","134.53","0"
"2003-06-23 02:00","134.68","0"
"2003-06-24 02:00","133.97","0"
"2003-06-25 02:00","133.49","0"
"2003-06-26 02:00","134.05","0"
"2003-06-27 02:00","135.53","0"
"2003-06-30 02:00","134.2","0"
"2003-07-01 02:00","133.03","0"
"2003-07-02 02:00","135.04","0"
"2003-07-03 02:00","135.57","0"
"2003-07-04 02:00","135.65","0"
"2003-07-07 02:00","138.2","0"
"2003-07-08 02:00","136.82","0"
"2003-07-09 02:00","135.93","0"
"2003-07-10 02:00","134.46","0"
"2003-07-11 02:00","136.88","0"
"2003-07-14 02:00","139.16","0"
"2003-07-15 02:00","140.2","0"
"2003-07-16 02:00","141.6","0"
"2003-07-17 02:00","140.48","0"
"2003-07-18 02:00","139.45","0"
"2003-07-21 02:00","139.34","0"
"2003-07-22 02:00","139.02","0"
"2003-07-23 02:00","140.03","0"
"2003-07-24 02:00","141.96","0"
"2003-07-25 02:00","142.11","0"
"2003-07-28 02:00","143.32","0"
"2003-07-29 02:00","144.49","0"
"2003-07-30 02:00","143.87","0"
"2003-07-31 02:00","145.33","0"
"2003-08-01 02:00","146.46","0"
"2003-08-04 02:00","145.77","0"
"2003-08-05 02:00","146.74","0"
"2003-08-06 02:00","145.32","0"
"2003-08-07 02:00","144.72","0"
"2003-08-08 02:00","147.2","0"
"2003-08-11 02:00","146.74","0"
"2003-08-12 02:00","147.87","0"
"2003-08-13 02:00","148.78","0"
"2003-08-14 02:00","149.08","0"
"2003-08-15 02:00","150.33","0"
"2003-08-18 02:00","151.14","0"
"2003-08-19 02:00","151","0"
"2003-08-20 02:00","149.87","0"
"2003-08-21 02:00","151.98","0"
"2003-08-22 02:00","152.92","0"
"2003-08-25 02:00","151.47","0"
"2003-08-26 02:00","150.5","0"
"2003-08-27 02:00","150.98","0"
"2003-08-28 02:00","152.02","0"
"2003-08-29 02:00","152.91","0"
"2003-09-01 02:00","154.94","0"
"2003-09-02 02:00","154.61","0"
"2003-09-03 02:00","155.92","0"
"2003-09-04 02:00","156.55","0"
"2003-09-05 02:00","155.21","0"
"2003-09-08 02:00","156.09","0"
"2003-09-09 02:00","155.67","0"
"2003-09-10 02:00","153.47","0"
"2003-09-11 02:00","152.53","0"
"2003-09-12 02:00","151.12","0"
"2003-09-15 02:00","152.68","0"
"2003-09-16 02:00","153.47","0"
"2003-09-17 02:00","153.84","0"
"2003-09-18 02:00","152.27","0"
"2003-09-19 02:00","152.09","0"
"2003-09-22 02:00","148.16","0"
"2003-09-23 02:00","148.12","0"
"2003-09-24 02:00","148.43","0"
"2003-09-25 02:00","145.95","0"
"2003-09-26 02:00","143.19","0"
"2003-09-29 02:00","144.37","0"
"2003-09-30 02:00","142.65","0"
"2003-10-01 02:00","144.78","0"
"2003-10-02 02:00","145.73","0"
"2003-10-03 02:00","147.49","0"
"2003-10-06 02:00","148.17","0"
"2003-10-07 02:00","147.17","0"
"2003-10-08 02:00","148.92","0"
"2003-10-09 02:00","150.62","0"
"2003-10-10 02:00","152.14","0"
"2003-10-13 02:00","154.02","0"
"2003-10-14 02:00","154.37","0"
"2003-10-15 02:00","156.24","0"
"2003-10-16 02:00","155.64","0"
"2003-10-17 02:00","156.41","0"
"2003-10-20 02:00","155.12","0"
"2003-10-21 02:00","155.29","0"
"2003-10-22 02:00","154.31","0"
"2003-10-23 02:00","153.17","0"
"2003-10-24 02:00","153.81","0"
"2003-10-27 01:00","155.34","0"
"2003-10-28 01:00","156.26","0"
"2003-10-29 01:00","157.02","0"
"2003-10-30 01:00","160.45","0"
"2003-10-31 01:00","160.95","0"
"2003-11-03 01:00","162.7","0"
"2003-11-04 01:00","163.09","0"
"2003-11-05 01:00","161.82","0"
"2003-11-06 01:00","163.51","0"
"2003-11-07 01:00","165.49","0"
"2003-11-10 01:00","164.41","0"
"2003-11-11 01:00","162.99","0"
"2003-11-12 01:00","163.59","0"
"2003-11-13 01:00","163.55","0"
"2003-11-14 01:00","163.72","0"
"2003-11-17 01:00","161.09","0"
"2003-11-18 01:00","160.36","0"
"2003-11-19 01:00","158.28","0"
"2003-11-20 01:00","158.58","0"
"2003-11-21 01:00","159.91","0"
"2003-11-24 01:00","162.25","0"
"2003-11-25 01:00","162.46","0"
"2003-11-26 01:00","161.82","0"
"2003-11-27 01:00","162.47","0"
"2003-11-28 01:00","162.27","0"
"2003-12-01 01:00","163.27","0"
"2003-12-02 01:00","164.21","0"
"2003-12-03 01:00","164.37","0"
"2003-12-04 01:00","163.45","0"
"2003-12-05 01:00","163.76","0"
"2003-12-08 01:00","163.68","0"
"2003-12-09 01:00","166.39","0"
"2003-12-10 01:00","165.49","0"
"2003-12-11 01:00","166.13","0"
"2003-12-12 01:00","165.69","0"
"2003-12-15 01:00","167.5","0"
"2003-12-16 01:00","166.65","0"
"2003-12-17 01:00","166.4","0"
"2003-12-18 01:00","168.6","0"
"2003-12-19 01:00","168.83","0"
"2003-12-22 01:00","169.1","0"
"2003-12-23 01:00","170.04","0"
"2003-12-29 01:00","171.15","0"
"2003-12-30 01:00","170.97","0"
"2004-01-02 01:00","173.46","0"
"2004-01-05 01:00","175.62","0"
"2004-01-06 01:00","177.57","0"
"2004-01-07 01:00","177.25","0"
"2004-01-08 01:00","177.8","0"
"2004-01-09 01:00","178.13","0"
"2004-01-12 01:00","179.6","0"
"2004-01-13 01:00","180.28","0"
"2004-01-14 01:00","181.81","0"
"2004-01-15 01:00","180.8","0"
"2004-01-16 01:00","183.14","0"
"2004-01-19 01:00","184.3","0"
"2004-01-20 01:00","185.49","0"
"2004-01-21 01:00","185.56","0"
"2004-01-22 01:00","187.85","0"
"2004-01-23 01:00","185.66","0"
"2004-01-26 01:00","185.04","0"
"2004-01-27 01:00","185.51","0"
"2004-01-28 01:00","183","0"
"2004-01-29 01:00","183.74","0"
"2004-01-30 01:00","183.95","0"
"2004-02-02 01:00","183.55","0"
"2004-02-03 01:00","182.98","0"
"2004-02-04 01:00","184.59","0"
"2004-02-05 01:00","184.52","0"
"2004-02-06 01:00","184.29","0"
"2004-02-09 01:00","186.55","0"
"2004-02-10 01:00","187.01","0"
"2004-02-11 01:00","188.94","0"
"2004-02-12 01:00","190.83","0"
"2004-02-13 01:00","188.87","0"
"2004-02-16 01:00","189.32","0"
"2004-02-17 01:00","190.34","0"
"2004-02-18 01:00","192.55","0"
"2004-02-19 01:00","197.83","0"
"2004-02-20 01:00","198.85","0"
"2004-02-23 01:00","200.6","0"
"2004-02-24 01:00","198.43","0"
"2004-02-25 01:00","198.78","0"
"2004-02-26 01:00","199.55","0"
"2004-02-27 01:00","202.07","0"
"2004-03-01 01:00","204.79","0"
"2004-03-02 01:00","205.91","0"
"2004-03-03 01:00","204.71","0"
"2004-03-04 01:00","205.31","0"
"2004-03-05 01:00","206.12","0"
"2004-03-08 01:00","207.35","0"
"2004-03-09 01:00","203.42","0"
"2004-03-10 01:00","201.37","0"
"2004-03-11 01:00","196.53","0"
"2004-03-12 01:00","196.4","0"
"2004-03-15 01:00","192.06","0"
"2004-03-16 01:00","192.88","0"
"2004-03-17 01:00","194.93","0"
"2004-03-18 01:00","195.08","0"
"2004-03-19 01:00","194.65","0"
"2004-03-22 01:00","189.69","0"
"2004-03-23 01:00","192.13","0"
"2004-03-24 01:00","191.91","0"
"2004-03-25 01:00","192.24","0"
"2004-03-26 01:00","193.04","0"
"2004-03-29 02:00","194.89","0"
"2004-03-30 02:00","191.45","0"
"2004-03-31 02:00","193.77","0"
"2004-04-01 02:00","193.45","0"
"2004-04-02 02:00","197.98","0"
"2004-04-05 02:00","199.94","0"
"2004-04-06 02:00","198.56","0"
"2004-04-07 02:00","200.11","0"
"2004-04-13 02:00","201.63","0"
"2004-04-14 02:00","198.41","0"
"2004-04-15 02:00","199.4","0"
"2004-04-16 02:00","199.24","0"
"2004-04-19 02:00","199.07","0"
"2004-04-20 02:00","200.59","0"
"2004-04-21 02:00","198.53","0"
"2004-04-22 02:00","196.98","0"
"2004-04-23 02:00","197.95","0"
"2004-04-26 02:00","198.01","0"
"2004-04-27 02:00","197.45","0"
"2004-04-28 02:00","194.15","0"
"2004-04-29 02:00","189.86","0"
"2004-04-30 02:00","188.23","0"
"2004-05-03 02:00","187.96","0"
"2004-05-04 02:00","189.73","0"
"2004-05-05 02:00","191.97","0"
"2004-05-06 02:00","191.21","0"
"2004-05-07 02:00","188.13","0"
"2004-05-10 02:00","182.39","0"
"2004-05-11 02:00","184.74","0"
"2004-05-12 02:00","184.33","0"
"2004-05-13 02:00","186.25","0"
"2004-05-14 02:00","186.51","0"
"2004-05-18 02:00","185.73","0"
"2004-05-19 02:00","187.25","0"
"2004-05-21 02:00","186.96","0"
"2004-05-24 02:00","189.08","0"
"2004-05-25 02:00","189.36","0"
"2004-05-26 02:00","190.83","0"
"2004-05-27 02:00","191.24","0"
"2004-05-28 02:00","191.64","0"
"2004-06-01 02:00","192.39","0"
"2004-06-02 02:00","193.09","0"
"2004-06-03 02:00","192.48","0"
"2004-06-04 02:00","193.17","0"
"2004-06-07 02:00","194.85","0"
"2004-06-08 02:00","196.32","0"
"2004-06-09 02:00","195.93","0"
"2004-06-10 02:00","195.85","0"
"2004-06-11 02:00","196.84","0"
"2004-06-14 02:00","195.43","0"
"2004-06-15 02:00","195.8","0"
"2004-06-16 02:00","197","0"
"2004-06-17 02:00","199.06","0"
"2004-06-18 02:00","201.96","0"
"2004-06-21 02:00","201.03","0"
"2004-06-22 02:00","200.13","0"
"2004-06-23 02:00","201.89","0"
"2004-06-24 02:00","203.23","0"
"2004-06-25 02:00","204.64","0"
"2004-06-28 02:00","203.7","0"
"2004-06-29 02:00","204.19","0"
"2004-06-30 02:00","204.55","0"
"2004-07-01 02:00","206.1","0"
"2004-07-02 02:00","203.61","0"
"2004-07-05 02:00","204.35","0"
"2004-07-06 02:00","204.59","0"
"2004-07-07 02:00","202.15","0"
"2004-07-08 02:00","202.13","0"
"2004-07-09 02:00","202.27","0"
"2004-07-12 02:00","201.12","0"
"2004-07-13 02:00","201.89","0"
"2004-07-14 02:00","200.82","0"
"2004-07-15 02:00","201.41","0"
"2004-07-16 02:00","200.99","0"
"2004-07-19 02:00","198.7","0"
"2004-07-20 02:00","198.34","0"
"2004-07-21 02:00","199.88","0"
"2004-07-22 02:00","198.22","0"
"2004-07-23 02:00","198.98","0"
"2004-07-26 02:00","198.08","0"
"2004-07-27 02:00","198.63","0"
"2004-07-28 02:00","200.13","0"
"2004-07-29 02:00","202.07","0"
"2004-07-30 02:00","201.71","0"
"2004-08-02 02:00","202.94","0"
"2004-08-03 02:00","204.19","0"
"2004-08-04 02:00","203.14","0"
"2004-08-05 02:00","200.93","0"
"2004-08-06 02:00","196.48","0"
"2004-08-09 02:00","194.7","0"
"2004-08-10 02:00","196.47","0"
"2004-08-11 02:00","194.24","0"
"2004-08-12 02:00","196.06","0"
"2004-08-13 02:00","197.67","0"
"2004-08-16 02:00","198.23","0"
"2004-08-17 02:00","200.31","0"
"2004-08-18 02:00","199.58","0"
"2004-08-19 02:00","200.78","0"
"2004-08-20 02:00","200.97","0"
"2004-08-23 02:00","202.86","0"
"2004-08-24 02:00","203.01","0"
"2004-08-25 02:00","203.25","0"
"2004-08-26 02:00","204.24","0"
"2004-08-27 02:00","204.6","0"
"2004-08-30 02:00","205.21","0"
"2004-08-31 02:00","203.7","0"
"2004-09-01 02:00","204.85","0"
"2004-09-02 02:00","207.51","0"
"2004-09-03 02:00","208.45","0"
"2004-09-06 02:00","208.58","0"
"2004-09-07 02:00","207.89","0"
"2004-09-08 02:00","206.97","0"
"2004-09-09 02:00","207.36","0"
"2004-09-10 02:00","207.87","0"
"2004-09-13 02:00","207.87","0"
"2004-09-14 02:00","208.63","0"
"2004-09-15 02:00","209.76","0"
"2004-09-16 02:00","212.12","0"
"2004-09-17 02:00","214.02","0"
"2004-09-20 02:00","212.95","0"
"2004-09-21 02:00","214.53","0"
"2004-09-22 02:00","214.58","0"
"2004-09-23 02:00","215.36","0"
"2004-09-24 02:00","216.99","0"
"2004-09-27 02:00","218.13","0"
"2004-09-28 02:00","218.9","0"
"2004-09-29 02:00","218.97","0"
"2004-09-30 02:00","219.31","0"
"2004-10-01 02:00","223.19","0"
"2004-10-04 02:00","226.66","0"
"2004-10-05 02:00","226.46","0"
"2004-10-06 02:00","226.02","0"
"2004-10-07 02:00","228.02","0"
"2004-10-08 02:00","227.05","0"
"2004-10-11 02:00","225.5","0"
"2004-10-12 02:00","222.78","0"
"2004-10-13 02:00","222.11","0"
"2004-10-14 02:00","219.2","0"
"2004-10-15 02:00","217.42","0"
"2004-10-18 02:00","219.58","0"
"2004-10-19 02:00","220.19","0"
"2004-10-20 02:00","217.08","0"
"2004-10-21 02:00","220.47","0"
"2004-10-22 02:00","221.87","0"
"2004-10-25 02:00","217.8","0"
"2004-10-26 02:00","215.15","0"
"2004-10-27 02:00","214.7","0"
"2004-10-28 02:00","213.71","0"
"2004-10-29 02:00","213.48","0"
"2004-11-01 01:00","215.17","0"
"2004-11-02 01:00","216.34","0"
"2004-11-03 01:00","218.2","0"
"2004-11-04 01:00","217.42","0"
"2004-11-05 01:00","220.12","0"
"2004-11-08 01:00","221.08","0"
"2004-11-09 01:00","221.1","0"
"2004-11-10 01:00","219.36","0"
"2004-11-11 01:00","219.75","0"
"2004-11-12 01:00","220.82","0"
"2004-11-15 01:00","221.35","0"
"2004-11-16 01:00","220.14","0"
"2004-11-17 01:00","222.8","0"
"2004-11-18 01:00","224.31","0"
"2004-11-19 01:00","226.11","0"
"2004-11-22 01:00","225.51","0"
"2004-11-23 01:00","228.34","0"
"2004-11-24 01:00","228.65","0"
"2004-11-25 01:00","230.33","0"
"2004-11-26 01:00","230.67","0"
"2004-11-29 01:00","232.43","0"
"2004-11-30 01:00","232.43","0"
"2004-12-01 01:00","233.24","0"
"2004-12-02 01:00","229.41","0"
"2004-12-03 01:00","227.28","0"
"2004-12-06 01:00","228.39","0"
"2004-12-07 01:00","230.49","0"
"2004-12-08 01:00","227.17","0"
"2004-12-09 01:00","228.09","0"
"2004-12-10 01:00","229.48","0"
"2004-12-13 01:00","229.08","0"
"2004-12-14 01:00","230.52","0"
"2004-12-15 01:00","231.2","0"
"2004-12-16 01:00","231.89","0"
"2004-12-17 01:00","230.65","0"
"2004-12-20 01:00","234.36","0"
"2004-12-21 01:00","236.76","0"
"2004-12-22 01:00","236.66","0"
"2004-12-23 01:00","236.94","0"
"2004-12-27 01:00","237.99","0"
"2004-12-28 01:00","236.61","0"
"2004-12-29 01:00","236.7","0"
"2004-12-30 01:00","236.7","0"
"2005-01-03 01:00","238.1","0"
"2005-01-04 01:00","236.99","0"
"2005-01-05 01:00","233.94","0"
"2005-01-06 01:00","235.06","0"
"2005-01-07 01:00","236.87","0"
"2005-01-10 01:00","238.71","0"
"2005-01-11 01:00","237.38","0"
"2005-01-12 01:00","236.44","0"
"2005-01-13 01:00","238.3","0"
"2005-01-14 01:00","240.04","0"
"2005-01-17 01:00","242.45","0"
"2005-01-18 01:00","242.89","0"
"2005-01-19 01:00","242.46","0"
"2005-01-20 01:00","239.71","0"
"2005-01-21 01:00","241.49","0"
"2005-01-24 01:00","240.48","0"
"2005-01-25 01:00","243.18","0"
"2005-01-26 01:00","242.58","0"
"2005-01-27 01:00","242.88","0"
"2005-01-28 01:00","242.05","0"
"2005-01-31 01:00","242.47","0"
"2005-02-01 01:00","244.58","0"
"2005-02-02 01:00","246.83","0"
"2005-02-03 01:00","246.87","0"
"2005-02-04 01:00","249.42","0"
"2005-02-07 01:00","252.8","0"
"2005-02-08 01:00","250.56","0"
"2005-02-09 01:00","250.96","0"
"2005-02-10 01:00","251.73","0"
"2005-02-11 01:00","253.58","0"
"2005-02-14 01:00","253.83","0"
"2005-02-15 01:00","255.18","0"
"2005-02-16 01:00","253.48","0"
"2005-02-17 01:00","255.6","0"
"2005-02-18 01:00","253.36","0"
"2005-02-21 01:00","254.52","0"
"2005-02-22 01:00","253.25","0"
"2005-02-23 01:00","253.09","0"
"2005-02-24 01:00","256.69","0"
"2005-02-25 01:00","258.93","0"
"2005-02-28 01:00","260.06","0"
"2005-03-01 01:00","260.02","0"
"2005-03-02 01:00","258.16","0"
"2005-03-03 01:00","261.09","0"
"2005-03-04 01:00","263.8","0"
"2005-03-07 01:00","263.17","0"
"2005-03-08 01:00","262.06","0"
"2005-03-09 01:00","261.41","0"
"2005-03-10 01:00","258.47","0"
"2005-03-11 01:00","259.27","0"
"2005-03-14 01:00","258.61","0"
"2005-03-15 01:00","259.69","0"
"2005-03-16 01:00","257.46","0"
"2005-03-17 01:00","261.74","0"
"2005-03-18 01:00","261.28","0"
"2005-03-21 01:00","260.84","0"
"2005-03-22 01:00","259.9","0"
"2005-03-23 01:00","256.31","0"
"2005-03-29 02:00","255.98","0"
"2005-03-30 02:00","253.59","0"
"2005-03-31 02:00","256.27","0"
"2005-04-01 02:00","258.36","0"
"2005-04-04 02:00","260.85","0"
"2005-04-05 02:00","261.25","0"
"2005-04-06 02:00","262.12","0"
"2005-04-07 02:00","263.94","0"
"2005-04-08 02:00","264.2","0"
"2005-04-11 02:00","262.85","0"
"2005-04-12 02:00","263.28","0"
"2005-04-13 02:00","263.72","0"
"2005-04-14 02:00","262.74","0"
"2005-04-15 02:00","257.24","0"
"2005-04-18 02:00","249.43","0"
"2005-04-19 02:00","251.41","0"
"2005-04-20 02:00","252.08","0"
"2005-04-21 02:00","252.87","0"
"2005-04-22 02:00","255.07","0"
"2005-04-25 02:00","256.32","0"
"2005-04-26 02:00","252.89","0"
"2005-04-27 02:00","245.84","0"
"2005-04-28 02:00","242.69","0"
"2005-04-29 02:00","243.53","0"
"2005-05-02 02:00","245.17","0"
"2005-05-03 02:00","246.36","0"
"2005-05-04 02:00","245.86","0"
"2005-05-06 02:00","251.52","0"
"2005-05-09 02:00","253.47","0"
"2005-05-10 02:00","252.24","0"
"2005-05-11 02:00","252.55","0"
"2005-05-12 02:00","252.53","0"
"2005-05-13 02:00","248.86","0"
"2005-05-18 02:00","251.99","0"
"2005-05-19 02:00","253.57","0"
"2005-05-20 02:00","255.29","0"
"2005-05-23 02:00","254.42","0"
"2005-05-24 02:00","255.67","0"
"2005-05-25 02:00","255.46","0"
"2005-05-26 02:00","258.61","0"
"2005-05-27 02:00","259.01","0"
"2005-05-30 02:00","260.18","0"
"2005-05-31 02:00","258.37","0"
"2005-06-01 02:00","261.79","0"
"2005-06-02 02:00","263.17","0"
"2005-06-03 02:00","262.54","0"
"2005-06-06 02:00","262.58","0"
"2005-06-07 02:00","264.24","0"
"2005-06-08 02:00","267.06","0"
"2005-06-09 02:00","266.92","0"
"2005-06-10 02:00","270.4","0"
"2005-06-13 02:00","269.92","0"
"2005-06-14 02:00","272.79","0"
"2005-06-15 02:00","272.07","0"
"2005-06-16 02:00","273.8","0"
"2005-06-17 02:00","275.52","0"
"2005-06-20 02:00","274.83","0"
"2005-06-21 02:00","275.22","0"
"2005-06-22 02:00","274.98","0"
"2005-06-23 02:00","278.2","0"
"2005-06-24 02:00","280.9","0"
"2005-06-27 02:00","277.75","0"
"2005-06-28 02:00","281.25","0"
"2005-06-29 02:00","282.55","0"
"2005-06-30 02:00","283.41","0"
"2005-07-01 02:00","285.42","0"
"2005-07-04 02:00","289.8","0"
"2005-07-05 02:00","289.49","0"
"2005-07-06 02:00","294.75","0"
"2005-07-07 02:00","287.87","0"
"2005-07-08 02:00","296.09","0"
"2005-07-11 02:00","295.64","0"
"2005-07-12 02:00","293.19","0"
"2005-07-13 02:00","294.45","0"
"2005-07-14 02:00","294.36","0"
"2005-07-15 02:00","291.38","0"
"2005-07-18 02:00","291.36","0"
"2005-07-19 02:00","292.3","0"
"2005-07-20 02:00","290.1","0"
"2005-07-21 02:00","290.71","0"
"2005-07-22 02:00","293.89","0"
"2005-07-25 02:00","296.59","0"
"2005-07-26 02:00","296.27","0"
"2005-07-27 02:00","295.91","0"
"2005-07-28 02:00","296.29","0"
"2005-07-29 02:00","298.56","0"
"2005-08-01 02:00","298.36","0"
"2005-08-02 02:00","301.78","0"
"2005-08-03 02:00","304.13","0"
"2005-08-04 02:00","301.41","0"
"2005-08-05 02:00","300.51","0"
"2005-08-08 02:00","304.63","0"
"2005-08-09 02:00","307.41","0"
"2005-08-10 02:00","307.08","0"
"2005-08-11 02:00","308.62","0"
"2005-08-12 02:00","309.01","0"
"2005-08-15 02:00","309.21","0"
"2005-08-16 02:00","305.35","0"
"2005-08-17 02:00","304.03","0"
"2005-08-18 02:00","304.02","0"
"2005-08-19 02:00","309.35","0"
"2005-08-22 02:00","312.87","0"
"2005-08-23 02:00","313.53","0"
"2005-08-24 02:00","310.78","0"
"2005-08-25 02:00","310.51","0"
"2005-08-26 02:00","310.92","0"
"2005-08-29 02:00","312.51","0"
"2005-08-30 02:00","313.77","0"
"2005-08-31 02:00","315.97","0"
"2005-09-01 02:00","319.24","0"
"2005-09-02 02:00","317.77","0"
"2005-09-05 02:00","316.9","0"
"2005-09-06 02:00","319.98","0"
"2005-09-07 02:00","317.97","0"
"2005-09-08 02:00","315.83","0"
"2005-09-09 02:00","317.27","0"
"2005-09-12 02:00","319.97","0"
"2005-09-13 02:00","317.12","0"
"2005-09-14 02:00","318.64","0"
"2005-09-15 02:00","321.54","0"
"2005-09-16 02:00","321.85","0"
"2005-09-19 02:00","325.58","0"
"2005-09-20 02:00","327.51","0"
"2005-09-21 02:00","328.13","0"
"2005-09-22 02:00","328.53","0"
"2005-09-23 02:00","325.18","0"
"2005-09-26 02:00","323.09","0"
"2005-09-27 02:00","323.56","0"
"2005-09-28 02:00","326.27","0"
"2005-09-29 02:00","328.6","0"
"2005-09-30 02:00","328.16","0"
"2005-10-03 02:00","329.89","0"
"2005-10-04 02:00","328.11","0"
"2005-10-05 02:00","323.14","0"
"2005-10-06 02:00","309.79","0"
"2005-10-07 02:00","309.38","0"
"2005-10-10 02:00","308.91","0"
"2005-10-11 02:00","310.64","0"
"2005-10-12 02:00","309.54","0"
"2005-10-13 02:00","297.69","0"
"2005-10-14 02:00","293.38","0"
"2005-10-17 02:00","297.27","0"
"2005-10-18 02:00","288.27","0"
"2005-10-19 02:00","278.78","0"
"2005-10-20 02:00","287.24","0"
"2005-10-21 02:00","284.42","0"
"2005-10-24 02:00","292.17","0"
"2005-10-25 02:00","293.95","0"
"2005-10-26 02:00","298.47","0"
"2005-10-27 02:00","294.82","0"
"2005-10-28 02:00","292.34","0"
"2005-10-31 01:00","302.22","0"
"2005-11-01 01:00","298.93","0"
"2005-11-02 01:00","300.54","0"
"2005-11-03 01:00","310.89","0"
"2005-11-04 01:00","310.43","0"
"2005-11-07 01:00","310.2","0"
"2005-11-08 01:00","307.29","0"
"2005-11-09 01:00","308.76","0"
"2005-11-10 01:00","306.72","0"
"2005-11-11 01:00","304.66","0"
